repo_id,repo_owner,repo_name,repo_scraped
4042234,voxmedia,statsd-client,Yes
30661840,bbc,anmo,Yes
127339748,striblab,20180329-payouts,Yes
24639353,nprapps,nicaragua,Yes
58662264,br,react-autosuggest,Yes
138797550,bloomberg,clangmetatool,Yes
213504796,guardian,extreme-sea-levels-scrolly,Yes
136225455,guardian,linker-embed-tool,Yes
4958984,bbc,SNORQL,Yes
71240123,bbc,fake-elasticache,Yes
501330322,guardian,pluto-headers,Yes
13561115,bbc,audio_waveform-ruby,Yes
199015336,guardian,source,Yes
41813444,seattletimes,fan-map-2015,Yes
138346044,datadesk,Family-Feud,Yes
49655049,bloomberg,confd-cookbook,Yes
76981802,tbtimes,s2016-legohow,Yes
53132490,guardian,story-packages-migration,Yes
77237865,BuzzFeedNews,2016-12-transgender-rights-survey,Yes
197443271,associatedpress,datakit-gitlab,Yes
15148357,nprapps,wolves,Yes
74545377,bleacherreport,example-wiremock,Yes
105070685,refinery29,lua-resty-lrucache,Yes
42123739,voxmedia,image_compression_experiments,Yes
187210959,guardian,odds-scraper,Yes
43330571,seattletimes,amazon-india,Yes
96543865,bloomberg,pybossa-default-theme,Yes
2178909,bbc,CBuffer,Yes
34869580,seattletimes,teacher-pay,Yes
411734962,cbsinteractive,update-tfc-workspace-variable-value-action,Yes
201229600,guardian,arctic-interactive-atom,Yes
39011267,bbc,gs-sass-tools,Yes
51751650,gawkermedia,lazysizes,Yes
66479003,guardian,interactive-vertical-slideshow-tool,Yes
77552060,bustle,slugify,Yes
36618905,bbc,config_to_env,Yes
2493215,slategroup,jquery_lazyload,Yes
133723637,striblab,20180518-babynames,Yes
74606524,datadesk,slack_auth_proxy,Yes
185620735,phillymedia,elex,Yes
91505118,cnnlabs,cnn-starter-proxy,Yes
102010793,fivethirtyeight,nfl-elo-game,Yes
227202231,bloomberg,consul-esm,Yes
39098516,denverpost,transgender,Yes
120850491,guardian,powershop-climate-change-infographic,Yes
87189573,bbc,SeetaFaceEngine,Yes
363816533,guardian,oz-movement-travel-update,Yes
99365934,sfchronicle,bufano-statues,Yes
130290933,guardian,commonwealth-bank-financial-planning-infographic,Yes
36759730,hartfordcourant,traffic,Yes
262055188,guardian,interactive-coronavirus-second-wave,Yes
303899421,reuters-graphics,chart-module-us-covid-cartogram,Yes
155079623,bbc,amp-workflow-monitoring,Yes
415368272,cbsinteractive,azurermfutures-cli,Yes
254524675,striblab,20200409-cvdigital,Yes
73916705,washingtonpost,lambda-http-proxy,Yes
32486072,nymag,nunjucks-filters,Yes
90660428,seattletimes,faers_rewrite,Yes
42875888,guardian,kibana-aws,Yes
17599190,DallasMorningNews,public-information-map-template-js,Yes
8561836,nprapps,grainbins,Yes
1619042,guardian,integration-tools,Yes
178881686,guardian,webmistress,Yes
82576117,guardian,fp-in-js,Yes
58050238,bbc,iOS-Dispatcher,Yes
66505044,sfchronicle,component-image-slider,Yes
138347283,DallasMorningNews,audiogram,Yes
59333436,seattletimes,star-times-spring-2016,Yes
45642029,datadesk,california-house-members,Yes
5985061,npr,node-randomstring,Yes
217535982,guardian,atom-loopies,Yes
327631939,guardian,manage-help-content-publisher,Yes
15134028,guardian,refugee-journey,Yes
13621099,guardian,gu-link-checker,Yes
216591465,bbc,morty-docs,Yes
3637173,guardian,pasteup,Yes
192112725,cbsinteractive,bitmovin-api-sdk-go,Yes
196434417,refinery29,openresty-base-container,Yes
72494540,nprapps,whippersnapper,Yes
61857369,voxmedia,kinto_box,Yes
146149958,seattletimes,breanna-stewart-top-plays,Yes
97803596,guardian,interactive-us-healthcare-explainer,Yes
51329075,BostonGlobe,2016-02-08_snowfall_map,Yes
251373459,seattletimes,eviction-moratorium,Yes
409363031,ign,react-challenge,Yes
150147333,The-Politico,api-to-sheets,Yes
203423851,guardian,VaultDoor,Yes
30261456,seattletimes,architecture-quiz,Yes
57047245,guardian,interactive-brexit-companion,Yes
136299716,washingtonpost,data-homicides,Yes
390259015,guardian,commercial-bundle-progress,Yes
295752262,guardian,riffraff-github-action-trigger,Yes
63256507,OrlandoSentinel,react-leaflet-iscroll-point-map,Yes
34099241,USATODAY,record-day-matchgame,Yes
184781635,voxmedia,environment-owlpaper-staging,Yes
56878327,sfchronicle,visas-combined,Yes
89012308,nprapps,trump-tweet-analysis,Yes
79540248,guardian,interactive-test-ad,Yes
91502977,cnnlabs,eslint-config-cnn-starter-app,Yes
18400617,bbc,newsspec_6954,Yes
226316562,bbc,ugc-rds-macro,Yes
12436264,VICEMedia,SonataAdminBundle,Yes
385947664,bbc,capacitor,Yes
69012789,bbc,gel-grid.css,Yes
48866282,denverpost,replace-ooyala-ids,Yes
184627153,br,libcluster_ec2,Yes
171520859,guardian,guardian-briefing,Yes
24727000,seattletimes,lead_cutaway,Yes
120480360,baltimore-sun-data,csv2json,Yes
110603852,baltimore-sun-data,track-changes,Yes
155078557,VICEMedia,advanced-typescript,Yes
134005996,DallasMorningNews,s3replace,Yes
127306967,guardian,interactive-us-road-trip,Yes
206864357,striblab,20190908-donors,Yes
11961600,buzzfeed,tinymodel,Yes
179314427,guardian,article-content-analysis,Yes
65237784,seattletimes,parks-quiz-2016,Yes
67746998,DallasMorningNews,dpd-calls-scraper,Yes
226196320,nprapps,liveblog-standalone,Yes
122496974,guardian,interactive-italy-summary,Yes
106831152,bbc,enzyme-adapter-inferno,Yes
439081620,cbsinteractive,update-tfc-workspace-action,Yes
109870978,guardian,ml-example,Yes
73086979,guardian,play-brotli-filter,Yes
16180370,guardian,enhancer,Yes
65097998,slategroup,serverless-url-shortener,Yes
106676658,bbc,dvbcss-protocols,Yes
14757502,br,jason,Yes
6887910,guardian,aws-sdk-java,Yes
350452385,bbc,intra-chroma-attentionCNN,Yes
116028603,The-Politico,politico-civic-entity,Yes
69657594,guardian,tools-boilerplate,Yes
43088279,denverpost,nouner,Yes
217102270,striblab,library-customization-example,Yes
125930650,sfchronicle,election-endorsements,Yes
335383070,striblab,export_from_access,Yes
81025249,TheOregonian,bad-data-guide,Yes
75179972,guardian,interactive-email-signups,Yes
87509201,guardian,interactive-previews,Yes
238277192,guardian,interactive-ireland-cartogram,Yes
400848553,cbsinteractive,azurermfutures-go,Yes
51374956,USATODAY,election-coloring-book,Yes
112485512,guardian,ophan-scanamo-upgrade-problem,Yes
73237774,washingtonpost,nginx-aws-lambda,Yes
76063256,phillymedia,dynamic-list-tool,Yes
84060917,bbc,DynamoDBtoCSV,Yes
32090236,bbc,bbcat-control,Yes
66083748,guardian,live-stream-creator,Yes
491507992,bbc,lsp-legid-setter,Yes
72127404,bbc,homebrew-core,Yes
12951739,nprapps,chromecast-test,Yes
76734585,TimeMagazine,census_tables_in_r,Yes
20691666,seattletimes,topcompanies-2014-parallax,Yes
35165500,bbc,moment-relative,Yes
148215973,striblab,2018-mnpoll-sept,Yes
160395561,voxmedia,fse-e2-public,Yes
102775781,seattletimes,pac12-power-2017,Yes
136059790,VICEMedia,docker-node-chrome,Yes
75978576,sfchronicle,quiz-template,Yes
258320835,politico,vues-clues,Yes
27560499,seattletimes,prison-map,Yes
16767440,bbc,alephant-lookup,Yes
205804898,guardian,react-crossword,Yes
57223982,guardian,memsub-promotions,Yes
33219865,USATODAY,spring-clean,Yes
84122829,bustle,ioredis,Yes
202762648,wpinvestigative,arcos-api,Yes
10252811,nprapps,breaking-news-facts,Yes
98366886,BuzzFeedNews,2017-08-spy-plane-finder,Yes
51377300,bbc,ExoPlayer,Yes
44203314,nbcnews,react-native-chart,Yes
46507845,guardian,interactive-conversations,Yes
282913493,bbc,imscJS,Yes
8340241,nprapps,familymeal,Yes
61241660,DallasMorningNews,interactive_farm-to-table,Yes
20263094,guardian,mobile-apps-landing-page,Yes
36442553,DallasMorningNews,tractorbeam,Yes
53074218,buzzfeed,python-rtmbot,Yes
19289147,nprapps,commencement,Yes
294089722,guardian,commercial-core,Yes
130267284,washingtonpost,ArcAds,Yes
157422507,cnnlabs,cnn-midterms-forecast-model-2018,Yes
350380588,datadesk,los-angeles-county-tsunami-hazard-areas,Yes
2602320,voxmedia,rec-sinatra_more,Yes
221535991,VICEMedia,docker-airflow,Yes
236869979,seattletimes,fyiguy-diversity-index,Yes
101922092,seattletimes,seahawks-lob,Yes
162444588,BuzzFeedNews,2018-12-wechat-pence,Yes
32997077,nymag,responsive-filenames,Yes
432999116,guardian,interactive-covid-omicron-global-spread,Yes
167380925,guardian,api-gateway-workshop,Yes
426960957,guardian,interactive-working-report-2021,Yes
202323440,bbc,ninja-squirrel-image-assets,Yes
357797258,guardian,pacific_extractives_trade,Yes
27844200,buzzfeed,phonon,Yes
62880319,guardian,frontend-lambda,Yes
47708500,bbc,chaos-lambda,Yes
162511377,guardian,main-media-paradise,Yes
9675342,slategroup,Google-Analytics-JS,Yes
93665440,sfchronicle,sfmarathon-2017,Yes
36818275,DallasMorningNews,flask-pullquote,Yes
448107727,bleacherreport,faker,Yes
42483196,seattletimes,beer-guide-redo,Yes
114011987,bloomberg,Diamond,Yes
266979371,bbc,newslabs-elements,Yes
124103068,striblab,static-hosting,Yes
180911610,guardian,tilemap_cartographer,Yes
51953914,voxmedia,vox-oscars-2016,Yes
84877496,theatlantic,django-polymorphic-foreignkey,Yes
131645252,bloomberg,ignite,Yes
90197070,nytimes,gcs-helper,Yes
7137365,voxmedia,sinatra-bootstrap,Yes
33884657,DallasMorningNews,photoTemplate,Yes
34268182,guardian,watch-app-landing-page,Yes
43916534,npr,nanobar,Yes
24902961,guardian,gdn-url-circulator,Yes
211985518,The-Politico,template_lambda-next-bakery,Yes
49029465,refinery29,Flair,Yes
57218573,guardian,front-pressed-api,Yes
253558631,striblab,20200407-cvshelter,Yes
436705936,voxmedia,schemanator,Yes
34065496,associatedpress,ailurus,Yes
160530577,guardian,support-libraries,Yes
209150081,nprapps,cypher,Yes
259870209,bbc,openstack-ansible-haproxy_server,Yes
99501149,nbcnews,psa-check,Yes
34749840,USATODAY,baltimore-unrest,Yes
26899069,datadesk,openaddresses,Yes
85565874,guardian,interactive-french-elex-cards-all,Yes
127808300,guardian,interactive-trump-firings,Yes
128211759,baltimore-sun-data,linkcheck,Yes
251353916,bloomberg,record-tuple-polyfill,Yes
153515192,njam-data,all-the-data,Yes
17919056,nytimes,pocket_change,Yes
17262852,newyorker,newyorker.github.io,Yes
62830698,BostonGlobe,housing-stock,Yes
28873300,theatlantic,vimeo.py,Yes
99712196,bloomberg,pycsvw,Yes
61738890,mashable,node-aws-test-utils,Yes
26503508,nprapps,books14,Yes
275164208,bbc,chromium,Yes
264023872,bbc,bncscoe.thinclient.pi-gen,Yes
152101869,Houston-Chronicle,2018-voter-guide,Yes
229635184,axioscode,react-native-image-zoom,Yes
60124861,PopSugar,apicache,Yes
283477400,guardian,interactive-elex-preview,Yes
106856527,refinery29,react-slick,Yes
150927078,guardian,australian_droughts_and_climate_change,Yes
20723151,guardian,facia-scala-client,Yes
67516402,ReutersTV,gpac,Yes
49088580,OrlandoSentinel,tabs-on-tally-hackathon,Yes
62396806,guardian,awesome-lambda,Yes
127463942,phillymedia,HOPKINS01,Yes
95673318,bustle,wordpress-exporter,Yes
142339763,SunSentinel,fed-cash,Yes
90366764,guardian,bootscript-voices-and-votes,Yes
41833694,sfchronicle,django-project-template,Yes
76030916,bbc,simple-logger-ios,Yes
77937021,theatlantic,puppet-php,Yes
65862447,seattletimes,smarter-balanced-2016,Yes
101133748,guardian,bubblechart_template,Yes
212134110,striblab,20191013-crp,Yes
505750465,bbc,gourmet-translation-api-server,Yes
22205775,bbc,newsspec_8387,Yes
204258772,seattletimes,mental-health-timeline,Yes
219050171,datadesk,deadspin-scraper,Yes
151742409,bbc,neue-radio,Yes
395380483,bbc,ce-tech-test-kata,Yes
80087158,sfchronicle,dc-women-march,Yes
162346810,striblab,2019-housing-index,Yes
160221838,guardian,interactive-mueller-charged,Yes
32169317,seattletimes,oso-donations,Yes
219284148,bbc,dazzler-web-push-poc,Yes
204234525,seattletimes,huskies-predictions-2019,Yes
237253903,bbc,news-and-weather-apps-coding-challenge-trainees,Yes
23148439,BuzzFeedNews,everything,Yes
151797962,seattletimes,kavanaugh-responses,Yes
140269796,bbc,nightwatch-vrt,Yes
16916717,bbc,tal-vision,Yes
169651583,nymag,airmail-dockerhub,Yes
7444996,theatlantic,django-select2-forms,Yes
117144045,striblab,20180113-weather,Yes
80985777,refinery29,kohana-database,Yes
92064739,The-Politico,src,Yes
55599307,bbc,redis-rb,Yes
39780910,guardian,interactive-un-70-events,Yes
141198761,seattletimes,primary-widget-2018,Yes
303873605,striblab,20201015-regions,Yes
44986208,seattletimes,election-2015,Yes
172280726,datadesk,altair-latimes,Yes
158862284,seattletimes,star-times-fall-2018,Yes
67622734,guardian,polyfill,Yes
407290421,BuzzFeedNews,2021-09-guardianship-filings,Yes
491122207,bbc,X-Block,Yes
9772991,nytimes,nytd2013,Yes
60732166,voxmedia,Volume_folder_report_generator,Yes
144872470,bbc,troposphere,Yes
15680862,bbc,alephant,Yes
120516404,cnbc,CRToast,Yes
497020386,cnbc,XLPagerTabStrip,Yes
9781360,datadesk,tilemill-staticmaps,Yes
428351368,gawkermedia,testing.mysqld,Yes
137473437,bbc,rd-apmm-python-lib-mediajson,Yes
138192358,seattletimes,homeless-map,Yes
417266864,njam-data,nj-legislative-districts,Yes
4918276,theatlantic,django-xml,Yes
147219326,bbc,hive_state_machine,Yes
53869704,DallasMorningNews,Emphasis,Yes
83329760,nprapps,anno-lambda-authorizer,Yes
35431891,bbc,newsspec_9511,Yes
75302996,DallasMorningNews,interactive_cowboys-gameday-2016,Yes
276084747,reuters-graphics,chart-module-weeklyaverage,Yes
78632928,bbc,cordova-plugin-hbbtv,Yes
69050598,seattletimes,uw-stadium-tickets,Yes
360207550,bloomberg,coffeechat,Yes
136070550,nymag,replace-layout,Yes
11453980,guardian,ui-tinymce,Yes
56009570,SunSentinel,leaflet-map-template,Yes
166083249,striblab,20190228-weed,Yes
233664388,latimes,maleorang,Yes
237012884,guardian,interactive-coronavirus-tracker-asia-map,Yes
371407281,fivethirtyeight,election-results,Yes
518176127,washingtonpost,wpds-ui-kit-test,Yes
19968235,buzzfeed,Sketch-Toolbox,Yes
40705171,guardian,gdn-style-guide-scraper,Yes
2607220,theatlantic,django-partner-feeds,Yes
62252294,bloomberg,CartoAssets,Yes
428732049,axioscode,axios-mobile-exercise,Yes
29343545,bbc,newslabs-nodervisor,Yes
473716017,br,AnalyticsKit,Yes
36676011,ReutersTV,YLMoment,Yes
41890385,PostDispatchInteractive,python-crpapi,Yes
43933084,DallasMorningNews,generator-dmnapps,Yes
191608846,fivethirtyeight,twitter-overlap,Yes
87331419,guardian,elk-kinesis-logger,Yes
141309794,phillymedia,2018-shootings,Yes
138900131,bbc,gifhub,Yes
12629060,slategroup,jsontoken-osgi,Yes
459146536,guardian,interactive-saturday-atwood,Yes
441794651,reuters-graphics,django-graphics-token,Yes
289698559,reuters-graphics,bluprint_node-library,Yes
21172032,nytimes,collectd-rabbitmq,Yes
5717965,guardian,sbt-jasmine-example,Yes
121406737,bustle,redisio,Yes
237981319,bbc,camilla-test-wiki,Yes
169932094,bustle,translating-orm-to-ar-online-web-pt-102218,Yes
511523572,bbc,ipaddrauth,Yes
90764709,guardian,interactive-ge2017-policy-guide,Yes
141327097,striblab,2018-primaryelex-results,Yes
156919621,seattletimes,orcas-north-south,Yes
409940900,guardian,atom-preview,Yes
106828738,guardian,ab-aws-microservices,Yes
124815358,guardian,nab-natural-value-infographic,Yes
77230288,bustle,wool,Yes
363180677,njam-data,nj-deeds,Yes
70257066,npr,largo-related-posts,Yes
71919650,denverpost,ranker,Yes
28044170,nprapps,carebot,Yes
151431325,bbc,crimpua,Yes
201470578,bbc,pan-domain-authentication,Yes
311375494,guardian,interactive-atom-working-report-2020,Yes
18301363,MinneapolisStarTribune,WorkflowEventLogTiein,Yes
36789700,guardian,elasticsearch-cloudwatch,Yes
65760554,nprapps,mental-health,Yes
66848124,gawkermedia,aylientaxonomy,Yes
137775876,SunSentinel,generator-sunsentinel-interactives,Yes
33154521,seattletimes,mariners-lineup,Yes
7824548,datadesk,osm-la-streets,Yes
59199790,guardian,node-permissions-client,Yes
462384381,njam-data,coronavirus-tracker,Yes
255911902,bbc,ansible-observium,Yes
476657100,guardian,av-ballot,Yes
228594535,guardian,interactive-test-enhancer,Yes
102614004,nprapps,books17,Yes
63702089,bloomberg,jenkins-procguard,Yes
74234256,gawkermedia,eslint,Yes
203237801,njam-data,contact-nj-leg,Yes
24608410,refinery29,karma-bro,Yes
95483932,washingtonpost,coral-plugin-health,Yes
157435307,nprapps,open-data,Yes
82346745,phillymedia,tracks19-longform,Yes
88850963,bbc,qtff-parameter-editor,Yes
193990660,datadesk,baker,Yes
285830036,washingtonpost,data-2C-beyond-the-limit-usa,Yes
233946152,striblab,20200115-duluth_schools,Yes
142598968,guardian,interactive-chicago-68,Yes
132655986,slategroup,analytics.js-integration-comscore,Yes
205400898,npr,test-node,Yes
27558443,PostDispatchInteractive,stl100-2015,Yes
28418834,seattletimes,seahawks-quiz,Yes
1888823,guardian,sbt-version-info-plugin,Yes
107678022,guardian,awsmicroworkshop,Yes
89268653,guardian,interactive-atom-british-lions,Yes
47632041,bbc,hive_mind_tv,Yes
98433622,nydailynews,random-name-generator,Yes
20600640,guardian,human-sensors,Yes
201127021,phillymedia,innovation-vegan-gf-guide,Yes
196167917,bbc,type-ahead,Yes
8223541,guardian,gu-in-review,Yes
422597824,bbc,newslabs-io,Yes
42859364,guardian,interactive-pub-article-enhancer,Yes
129007040,bleacherreport,apidoc-core,Yes
372284996,bbc,xcnet,Yes
483352305,bloomberg,pytest-memray,Yes
37230805,sfchronicle,Flask-SuperAdmin,Yes
606437,nytimes,lifeline,Yes
188471805,bloomberg,projectcalico-calico,Yes
305462211,washingtonpost,2020-election-night-model,Yes
377332769,seattletimes,2021-mayoral-primary-candidate-guide,Yes
95144959,seattletimes,UW-NBA-draft,Yes
446554499,phillymedia,vestapol,Yes
66484638,buzzfeed-openlab,emotion-buddies,Yes
97884329,nprapps,pymchild-scroll-visibility,Yes
160351324,guardian,contributions-ticker-calculator,Yes
142912633,associatedpress,apdatacheck,Yes
45138881,buzzfeed-openlab,big-picture,Yes
76492529,nprapps,trump-press-conferences,Yes
304077539,bbc,keystoneauth-oidc,Yes
170710318,washingtonpost,html2ans,Yes
733941,guardian,guardian-configuration,Yes
281220082,bloomberg,go-testgroup,Yes
511958319,phillymedia,2022-a-test-project,Yes
1276100,theatlantic,django-grappelli-old,Yes
118598645,BuzzFeedNews,2018-01-trump-twitter-wars,Yes
55246500,guardian,hmac-headers,Yes
384519280,wpinvestigative,fema_ihp_denials,Yes
1105603,bbc,Strophejs-PubSub-Demo,Yes
443217795,seattletimes,happy-new-year-banner-2022,Yes
40353770,guardian,facia-tool,Yes
32152032,bbc,circuitbreaker,Yes
150899569,striblab,20181106-gov-precincts,Yes
56404475,pioneerpress,code,Yes
79106248,guardian,interactive-annotated-atom,Yes
81588155,npr,newrelic-infra,Yes
355605127,SunSentinel,sfl-pet-finder,Yes
462775847,guardian,interactive-atom-progress-bar,Yes
181854389,guardian,sfronts,Yes
98544341,guardian,interactive-german-election,Yes
109821047,bloomberg,wsk-notify,Yes
273520733,bbc,bbcrd-synth-study,Yes
55723916,theatlantic,pysilverpop,Yes
30894442,gawkermedia,html-to-vdom,Yes
100295102,nydailynews,that-was-then,Yes
3029711,nytimes,ice,Yes
36514727,hartfordcourant,ctnow_blarkers,Yes
461817145,guardian,commercial-request-parser,Yes
57399162,tbtimes,checkup-survey,Yes
38134957,USATODAY,TSA-claims-lookup,Yes
152236894,bbc,news-wsoj-cps-fetcher-lambda,Yes
14024098,guardian,webfontjson,Yes
30915254,guardian,scribe-plugin-advanced-undo,Yes
55410043,bbc,ebu-tt-live-toolkit,Yes
34406886,TimeMagazine,county-health-rankings,Yes
45977899,bbc,hive_mind_mobile,Yes
124415223,slategroup,clay-reindexer,Yes
30648565,gawkermedia,slack-notifier,Yes
59604246,seattletimes,wa-primary-2016,Yes
51581005,bbc,ceych,Yes
41628649,guardian,interactive-premierleague,Yes
146532972,seattletimes,homeless-schoolD,Yes
24478374,guardian,pasteup-icons,Yes
64959036,bloomberg,tzcron,Yes
513479628,guardian,news-notification-tracker,Yes
327107414,striblab,2020-top-non-profits,Yes
130414807,datadesk,altair-examples,Yes
67786839,guardian,interactive-food-safety-map,Yes
15169936,guardian,content-streams,Yes
99794649,guardian,box,Yes
80869394,associatedpress,datakit-project,Yes
4806623,guardian,wurfl-log-analyser,Yes
405171885,PostDispatchInteractive,webstack-django-sorting,Yes
56171003,PostDispatchInteractive,guide-to-messy-data,Yes
169479046,seattletimes,biz-quiz-2018,Yes
71396633,voxmedia,raven-js,Yes
25837860,bloomberg,cobbler-cookbook,Yes
142342724,nydailynews,mta-tracker,Yes
17919081,nytimes,kaichu,Yes
313877442,bbc,kuryr,Yes
35111618,theatlantic,el6-uwsgi-rpm,Yes
87123687,bustle,mobiledoc-apple-news-renderer,Yes
67232935,DallasMorningNews,django-datafreezer-deployment,Yes
199433216,bbc,openstack-ansible-openstack_hosts,Yes
436740622,datadesk,groundwater-analysis,Yes
23637868,BuzzFeedNews,2014-09-tuition-and-minimum-wage,Yes
40996769,denverpost,animas-before-after,Yes
10608953,theatlantic,django-autosave,Yes
220109953,striblab,cookie_wars,Yes
221446015,bbc,draft-humfrey-radio-scheme,Yes
257510913,bbc,vc2_conformance_data,Yes
45481197,bustle,mobiledoc-text-renderer,Yes
216047287,baltimore-sun-data,vacants-feb-oct-2019,Yes
97716562,bbc,mosquitto,Yes
243096831,voxmedia,gh-action-multi-job-slack,Yes
142981157,guardian,fun-with-scatterplots,Yes
3463392,newsapps,hm-core,Yes
20889574,guardian,play-googleauth,Yes
398254748,guardian,test-source-project,Yes
42869126,bbc,newslabs-theta-twitter-pipeline,Yes
250433893,guardian,nsw-corona-map,Yes
101798015,seattletimes,seahawks-predictions-2017,Yes
95491243,br,kafka_ex,Yes
383432876,bbc,er-utility-pishrink,Yes
448965832,guardian,new-mm-encodings-endpoints,Yes
115652118,bloomberg-cookbooks,collectd,Yes
43464336,seattletimes,immigration-map,Yes
34062999,guardian,quiz-builder,Yes
47639462,denverpost,gamestemplate,Yes
12113825,guardian,edda,Yes
275124411,guardian,interactive-covid-stock-markets,Yes
58152139,DallasMorningNews,driveshaft,Yes
355066325,guardian,glaciers-in-retreat,Yes
16058721,theatlantic,django-generic-plus,Yes
170483935,bbc,gulp-graph,Yes
101700452,sfchronicle,rural-ca-homeless-map,Yes
142649514,BuzzFeedNews,2018-07-wildfire-trends,Yes
148514730,phillymedia,loss,Yes
157711419,bbc,ecs_core,Yes
289250905,cbsinteractive,hawkeye,Yes
2149103,bbc,linkr,Yes
87109434,baltimore-sun-data,bdp-overtime,Yes
28347635,bbc,newsspec_9602,Yes
516424721,voxmedia,tap-dagster,Yes
310638942,washingtonpost,wpds-docs,Yes
50616911,bloomberg,collectdwin-cookbook,Yes
501296716,guardian,cdk-app-ts,Yes
407569515,bloomberg,serf,Yes
75569818,BostonGlobe,ai2html,Yes
134314062,datadesk,altair-column-sort-example,Yes
398255078,guardian,actions-source-analysis,Yes
179172273,guardian,australian-budget-2019-personalised-feed,Yes
40331350,sfchronicle,pillars-among-the-ruins,Yes
54076058,sfchronicle,visas,Yes
367088393,bustle,graphql-loader,Yes
204681761,bbc,urnlib,Yes
422624201,guardian,formats-widget,Yes
30296729,guardian,picturefill,Yes
97156999,nytimes,nginx-vod-module-docker,Yes
99733043,nytimes,drone-gdm,Yes
64787019,buzzfeed,GoogleIDToken-Validator,Yes
105662073,nydailynews,vegas-victims,Yes
69484848,MiamiHerald,data-viz_fl-economic-insecurity,Yes
242226609,bloomberg,vscode-chrome-debug-core,Yes
74493425,guardian,content-entity,Yes
201077356,The-Politico,react-snap,Yes
77251672,guardian,hsts-checker,Yes
10643403,theatlantic,django-reversion,Yes
113068937,nymag,talk,Yes
115826899,wpinvestigative,federal_employees_trump_2017,Yes
287651304,seattletimes,fyi-guy-covid-test-july,Yes
342351798,guardian,instance-tag-discovery,Yes
95146079,datahub,panda,Yes
148933958,bustle,first-lab-online-web-prework,Yes
205228488,npr,environment-oxagate-production,Yes
69606699,denverpost,interstitial-ad-js,Yes
15140774,guardian,flexible-content-body-parser,Yes
218346458,cbsinteractive,dash.js,Yes
110883170,bloomberg,wsk.example,Yes
117001467,bloomberg,consul,Yes
153723,datadesk,latimes-mappingla-geopy,Yes
83697222,nprapps,c-span_opened_captions_server,Yes
169643750,striblab,20190209-towing,Yes
320663180,bloomberg,amqpprox,Yes
197008554,bbc,echo-issue-sample-app,Yes
95932559,theatlantic,ncp,Yes
58757205,refinery29,seer,Yes
187619640,guardian,Consent-String-SDK-Swift,Yes
48802422,guardian,interactive-nhs-stats,Yes
78873556,nbcnews,jetpack,Yes
116035154,The-Politico,anno-docs-addon,Yes
173977701,The-Politico,module_nicar2019-map,Yes
10553739,guardian,gu-text-catcher,Yes
176436219,guardian,new-zealand-massacre-victims,Yes
51681941,cnnlabs,generator-cnn-generator,Yes
54924006,USATODAY,toolkit,Yes
43092976,guardian,useful-links,Yes
72467971,sfchronicle,homeless-candidates,Yes
52355513,ReutersTV,URLNavigator,Yes
321730,br,loofah,Yes
92517115,bbc,kaleidoscope,Yes
19354992,PostDispatchInteractive,quizConverter,Yes
159328601,guardian,interactive-brexit-vote-forecast,Yes
130911443,guardian,main-media-lynchings,Yes
234208151,seattletimes,biz-amazon-team-2020,Yes
122198615,guardian,git-trade,Yes
479491550,bloomberg,memray,Yes
39854744,refinery29,react-native-webpack-server,Yes
127223277,bustle,redis-loader,Yes
77148914,VICEMedia,backend-date-challenge,Yes
81277667,datadesk,california-electricity-capacity-analysis,Yes
45407717,buzzfeed,couchbase-lite-ios,Yes
92961368,guardian,bootscript-manifesto-quiz,Yes
1365409,theatlantic,jinja2,Yes
59697816,refinery29,react-helmet,Yes
312562238,bbc,openstack-ansible-galera_server,Yes
38310038,washingtonpost,data-police-shootings,Yes
138739950,guardian,khorgas-interactive-2018,Yes
110301264,BostonGlobe,ShootingsTest,Yes
452399560,MinneapolisStarTribune,php-orb,Yes
430689485,guardian,interactive-books-of-year-2021,Yes
26861937,bbc,newsspec_9009,Yes
49241704,fivethirtyeight,d3-pre-cli,Yes
34332279,guardian,krugman,Yes
238748065,striblab,20200130-mpls_schools,Yes
242610640,usnews,blog-samples,Yes
3732051,slategroup,tsg-analytics-plugin,Yes
78851918,guardian,interactive-enhancer-mosul-maps,Yes
19281086,bbc,bbc-a11y,Yes
39810310,br,gcm-erlang,Yes
30259910,USATODAY,measles,Yes
503287417,guardian,pluto-start,Yes
65024408,bbc,ipr-php-resolver,Yes
99022712,SunSentinel,python-censusbatchgeocoder,Yes
40379933,guardian,editorial-viewer,Yes
169992494,voxmedia,concert-vast,Yes
412081585,guardian,interactive-atom-saturday-lecarre,Yes
34746422,PopSugar,PHP-Instagram-API,Yes
36469202,npr,roku-client-public,Yes
148661499,striblab,strib-ai2html,Yes
83348105,DallasMorningNews,nicar-d3-2017,Yes
312478341,guardian,demo-threatened-species,Yes
193516494,slategroup,golem,Yes
43030512,BostonGlobe,2015-09-23_mcas-districts,Yes
280397096,bbc,rollup-plugin-styles,Yes
197740704,bloomberg,ipydatagrid,Yes
65478963,guardian,gocapiclient,Yes
39097856,seattletimes,sidewalk-rage,Yes
100416575,guardian,main-media-american-cashier,Yes
9038795,newsapps,deploy-tools,Yes
1399673,newsapps,servers,Yes
273327686,nbcnews,docker-nd-golang,Yes
348528345,slategroup,intl-tel-input,Yes
216658054,guardian,MISP,Yes
98901150,slategroup,jump.ios,Yes
